"","id.x","xcoord","ycoord","NM_MU","IVS_2000","IVS_INF_00","IVS_CPH_00","IVS_REN_00","IVS_2010","IVS_INF_10","IVS_CPH_10","IVS_REN_10","MASC","FEM","POP","DOM_OCU","Dens_Dom","Dens_hab","ocup_2000","ocup_2010","ocup_2018","Pop_Urbana","Pop_Rural","Pop_Total","Area","VTN_MED","URB_RURAL"
"914","F2848",-35.9801906375343,-8.33549307019505,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,0,0,0,0,0,0,1,1,1,279589,35323,314912,9281,5105.25,1
"915","F2646",-35.9811966413035,-8.33469217053173,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,4,3,7,2,0,0.000174673469144,1,1,1,279589,35323,314912,9281,5105.25,1
"916","F2853",-35.9811624014508,-8.33316401860528,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,12,17,29,5,0,0.000723646858993,1,1,1,279589,35323,314912,9281,5105.25,1
"917","F2855",-35.9813873298154,-8.33259804125592,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,12,17,29,5,0,0.000723646858993,1,1,1,279589,35323,314912,9281,5105.25,1
"918","F979",-35.9818931878269,-8.33144942615792,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,0,0,0,0,0,0,1,1,1,279589,35323,314912,9281,5105.25,1
"919","F979",-35.9818931878269,-8.33144942615792,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,0,0,0,0,0,0,1,1,1,279589,35323,314912,9281,5105.25,1
"920","F979",-35.9818931878269,-8.33144942615792,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,0,0,0,0,0,0,1,1,1,279589,35323,314912,9281,5105.25,1
"921","F979",-35.9818931878269,-8.33144942615792,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,0,0,0,0,0,0,1,1,1,279589,35323,314912,9281,5105.25,1
"922","F980",-35.9820606271923,-8.33087813704323,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,0,0,0,0,0,0,1,1,1,279589,35323,314912,9281,5105.25,1
"923","F3022",-35.9523549091607,-8.5856465732872,"CUPIRA",0.577,0.204,0.769,0.758,0.438,0.176,0.59,0.547,0,0,0,0,0,0,1,1,1,20787,2603,23390,1038,2395.28,1
"924","F2292",-35.9578338316355,-8.43415546391935,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,0,0,0,0,0,0,1,1,1,16957,5722,22679,1972,5105.25,1
"925","F2233",-35.944814781978,-8.4546144881708,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"926","F2227",-35.9445945016273,-8.45482214705494,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"927","F2228",-35.9446557113618,-8.45476104582899,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"928","F2234",-35.9448288993892,-8.45457813716554,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"929","F2235",-35.9448356048256,-8.45453760249744,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"930","F2236",-35.9448808626719,-8.45445045679483,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"931","F2210",-35.9438933655485,-8.45568845761184,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"932","F2212",-35.9439607837862,-8.45561971836479,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"933","F2213",-35.943998927862,-8.45556978942102,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"934","F2214",-35.9440337237059,-8.45552376033437,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"935","F2217",-35.9442195303806,-8.45527880606009,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"936","F2218",-35.9442640314282,-8.45522048010498,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"937","F2219",-35.9442981096838,-8.45517463526416,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"938","F2215",-35.9440868366162,-8.45545380979292,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"939","F2211",-35.9439268060969,-8.45566309343066,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"940","F2220",-35.9443350485998,-8.45512718336297,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"941","F2222",-35.9443680688352,-8.4550376732264,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"942","F2223",-35.9444897211465,-8.45485987892293,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"943","F2224",-35.944517697424,-8.45488226440404,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"944","F2229",-35.9446341461253,-8.45469034771581,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"945","F2229",-35.9446538506308,-8.45463818888737,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"946","F2231",-35.9446657774957,-8.45460269930131,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"947","F2232",-35.9447814646213,-8.4546263514467,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"948","F2525",-35.9455771027418,-8.45456620874765,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"949","F2526",-35.9454880929215,-8.4545969799901,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"950","F2527",-35.9454405882104,-8.45465702489518,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"951","F2528",-35.9453654336979,-8.45473951637328,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"952","F2529",-35.9453168062899,-8.45484409185557,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"953","F2529",-35.9452861182989,-8.45488338813567,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"954","F2530",-35.9452559160438,-8.45492200999795,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"955","F2531",-35.9452264179444,-8.45495975507516,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"956","F2532",-35.9451775391615,-8.45498190358834,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"957","F2533",-35.9451542683967,-8.45502003127349,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"958","F2534",-35.9451266536404,-8.45505517119484,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"959","F2536",-35.9450393768694,-8.4550983126343,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"960","F2537",-35.9449660331192,-8.45519427195662,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"961","F2538",-35.9450217437783,-8.45521518442688,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"962","F2539",-35.9450525914426,-8.45524952776811,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"963","2535",-35.9450996770887,-8.45508907849168,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"964","F2225",-35.9445545726468,-8.45493821828349,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"965","F3017",-35.9444743655426,-8.45508377738027,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"966","F2226",-35.9445871583465,-8.45489471049702,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"967","F3030",-35.9443609666274,-8.45500437886423,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"968","F2233",-35.9448147827568,-8.45461448815648,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"969","F2227",-35.9445945024057,-8.45482214704064,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"970","F2228",-35.9446557121403,-8.45476104581467,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"971","F2234",-35.944828900168,-8.4545781371512,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"972","F2235",-35.9448356056045,-8.4545376024831,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"973","F2236",-35.9448808634508,-8.45445045678049,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,114,138,252,75,0.002,0.006288656582362,1,1,1,16957,5722,22679,1972,5105.25,1
"974","F2486",-35.9469319002553,-8.45279386632547,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"975","F2487",-35.9468775158462,-8.45286648430571,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"976","F2488",-35.9468437268054,-8.45291119124644,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"977","F2489",-35.946791005427,-8.4529812362971,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"978","F2490",-35.9466769914071,-8.45313411125261,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"979","F2491",-35.9466443797264,-8.45317714902499,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"980","F2492",-35.9466245206932,-8.4532042216926,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"981","F2493",-35.9466008584949,-8.45323615389493,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"982","F2494",-35.9465786116377,-8.45326431416054,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"983","F2495",-35.9465593232362,-8.45328968972851,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"984","F2496",-35.9465362597909,-8.45332088540284,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"985","F2497",-35.9464105275615,-8.45348856215506,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"986","F2500",-35.9462115283769,-8.4535597425064,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"987","F2501",-35.9462516305117,-8.453576221828,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"988","F2503",-35.9463005696812,-8.45361355539578,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"989","F2502",-35.9462760820005,-8.45359485487824,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"990","F2498",-35.9463924637047,-8.45351438115374,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"991","F2506",-35.9462381180379,-8.45370806579165,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"992","F2508",-35.9461814414106,-8.45378364378695,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"993","F2511",-35.9460577528846,-8.45382768262321,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"994","F2512",-35.9460358581614,-8.45386739630783,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"995","F2515",-35.9459827167362,-8.45393902689933,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"996","F2516",-35.9459101892998,-8.45397567013056,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"997","F2517",-35.9459512082048,-8.45401505899769,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"998","F2518",-35.9459816011371,-8.45403804186634,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"999","F2524",-35.9457955273367,-8.45422951714766,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"1000","F2523",-35.9458180479063,-8.45426372532143,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"1001","F2507",-35.9462118133484,-8.45375396048204,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"1002","F2513",-35.9460158545242,-8.45389357915195,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"1003","F2514",-35.9460033306464,-8.4539121525527,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,96,119,215,69,0.002,0.005365302324115,1,1,1,16957,5722,22679,1972,5105.25,1
"1004","F2237",-35.9449540952445,-8.45435653807515,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1005","F2238",-35.9449926990569,-8.45429900290333,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1006","F2239",-35.9450191893488,-8.45426751096771,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1007","F2240",-35.9451308137919,-8.45411907218731,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1008","F2241",-35.9452493105388,-8.4539634796772,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1009","F2242",-35.9453030093305,-8.45389113431462,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1010","F2243",-35.9453732546008,-8.45384233306156,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1011","F2244",-35.9453202134753,-8.45379411883105,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1012","F2245",-35.9453026985571,-8.453770840321,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1013","F2237",-35.9449540960235,-8.45435653806081,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1014","F2238",-35.944992699836,-8.45429900288899,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1015","F2239",-35.945019190128,-8.45426751095337,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1016","F1005",-35.9451308145712,-8.45411907217298,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1017","F1006",-35.9452493113184,-8.45396347966286,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1018","F1007",-35.9453030101102,-8.45389113430026,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1019","F1008",-35.9453732553806,-8.45384233304721,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1020","F1009",-35.945320214255,-8.4537941188167,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1021","F1010",-35.9453026993367,-8.45377084030667,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,137,183,320,107,0.003,0.007985592886954,1,1,1,16957,5722,22679,1972,5105.25,1
"1022","F2339",-35.9482366957773,-8.45105975370363,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,99,121,220,62,0.002,0.005490058182846,1,1,1,16957,5722,22679,1972,5105.25,1
"1023","F2481",-35.9478953711512,-8.45151622299738,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,99,121,220,62,0.002,0.005490058182846,1,1,1,16957,5722,22679,1972,5105.25,1
"1024","F2482",-35.9475914902576,-8.45192101669786,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,14,12,26,7,0,0.000648827054221,1,1,1,16957,5722,22679,1972,5105.25,1
"1025","F2483",-35.9474925347539,-8.45205249845364,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,14,12,26,7,0,0.000648827054221,1,1,1,16957,5722,22679,1972,5105.25,1
"1026","F2484",-35.9473341717271,-8.45226159431715,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,14,12,26,7,0,0.000648827054221,1,1,1,16957,5722,22679,1972,5105.25,1
"1027","F2485",-35.9471347873993,-8.45252596107055,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,14,12,26,7,0,0.000648827054221,1,1,1,16957,5722,22679,1972,5105.25,1
"1028","F2337",-35.9483120750582,-8.45096126001991,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,8,15,23,7,0,0.000573960413151,1,1,1,16957,5722,22679,1972,5105.25,1
"1029","F2338",-35.9482715695726,-8.45101543584084,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,8,15,23,7,0,0.000573960413151,1,1,1,16957,5722,22679,1972,5105.25,1
"1030","F2336",-35.9484946053631,-8.45071890094787,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,8,15,23,7,0,0.000573960413151,1,1,1,16957,5722,22679,1972,5105.25,1
"1031","F3018",-35.9501764097951,-8.44848565693147,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,0,0,0,0,0,0,1,1,1,16957,5722,22679,1972,5105.25,1
"1032","F2325",-35.9518489390766,-8.44617422687645,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,57,52,109,31,0.001,0.002720055281829,1,1,1,16957,5722,22679,1972,5105.25,1
"1033","F2327",-35.9515040011653,-8.44671040028858,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,5,3,8,3,0,0.000199637706424,1,1,1,16957,5722,22679,1972,5105.25,1
"1034","F2642",-35.9396741040664,-8.46254123384092,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,25,27,52,11,0,0.001297669102269,1,1,1,16957,5722,22679,1972,5105.25,1
"1035","F2563",-35.9413628925057,-8.4600728423804,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,3,7,10,3,0,0.000249551597635,1,1,1,16957,5722,22679,1972,5105.25,1
"1036","F3031",-35.9409946744823,-8.46052912229721,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,3,7,10,3,0,0.000249551597635,1,1,1,16957,5722,22679,1972,5105.25,1
"1037","F2190",-35.9423088917119,-8.45781061433294,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,100,113,213,64,0.002,0.005315430910427,1,1,1,16957,5722,22679,1972,5105.25,1
"1038","F2551",-35.9429963618064,-8.45789776672368,"AGRESTINA",0.587,0.309,0.716,0.736,0.435,0.209,0.576,0.521,100,113,213,64,0.002,0.005315430910427,1,1,1,16957,5722,22679,1972,5105.25,1
