ID_UNICO,MASC,FEM,POP,DOM_OCU,Count_,ocorr_2010,ocorr_2000,ID_UNICO_1,P_AGUA_10,P_ESG_10,P_LIXO_10,RNMPr_10,V1_10G,V3_10G,V4_10G,V5_10G,V7_10G,V8_10G,V21_10G,V22_10G,P_ALFC_10G,P_ALFP_10G,RPC_10G,area,perimeter,Densid
1KME7038N10433,"0","0","0","0","0","1","1",1KME7038N10433,0.00000000000,"0",0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1000785.416748046875000,4001.862670068675470,0.000
1KME7038N10434,"0","0","0","0","0","1","1",1KME7038N10434,0.00000000000,"0",0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1000786.326660156250000,4001.863890733452990,0.000
1KME7038N10438,"11","18","29","4","0","1","1",1KME7038N10438,1.02860815686,"0",0.86788815686,22.37484545100,0.00000000000,2.18579235294,1.73577627451,3.05368047059,0.03214400000,1.57505623529,0.36764705882,3.27818627451,1.76792027451,2.45098039216,4.70380274510,1000790.000488281250000,4001.868832375240800,0.000
1KME7038N10439,"6","5","11","3","0","1","1",1KME7038N10439,0.77145611765,"0",0.65091611765,16.78113408820,0.00000000000,1.63934426471,1.30183220588,2.29026035294,0.02410800000,1.18129217647,0.27573529412,2.45863970588,1.32594020588,1.83823529412,3.52785205882,1000790.985595703125000,4001.870201492839442,0.000
1KME7038N10440,"4","7","11","2","0","1","1",1KME7038N10440,0.51430407843,"0",0.43394407843,11.18742272550,0.00000000000,1.09289617647,0.86788813726,1.52684023529,0.01607200000,0.78752811765,0.18382352941,1.63909313725,0.88396013726,1.22549019608,2.35190137255,1000791.841796875000000,4001.871309807728267,0.000
1KME7038N10441,"13","12","25","6","0","1","1",1KME7038N10441,1.48999574713,"0",0.25542783908,9.30847494253,0.01064282759,1.01106852874,0.51085567816,2.04342273563,0.03192848276,0.63856960920,0.07449979310,2.19242229885,1.09621114943,1.39701508046,2.34112064368,1000792.773437500000000,4001.872567043642903,0.000
1KME7038N10442,"29","30","59","13","0","1","1",1KME7038N10442,3.22832411877,"0",0.55342698467,20.16836237550,0.02305945977,2.19064847893,1.10685396935,4.42741592720,0.06917837931,1.38356748659,0.16141621839,4.75024831418,2.37512415709,3.02686600766,5.07242806130,1000793.625000000000000,4001.873668438792265,0.000
1KME7038N10443,"24","21","45","12","0","1","1",1KME7038N10443,2.97999149425,"0",0.51085567816,18.61694988510,0.02128565517,2.02213705747,1.02171135632,4.08684547126,0.06385696552,1.27713921839,0.14899958621,4.38484459770,2.19242229885,2.79403016092,4.68224128736,1000794.613281250000000,4001.875038103527004,0.000
1KME7038N10444,"8","6","14","3","0","1","1",1KME7038N10444,0.74499787356,"0",0.12771391954,4.65423747126,0.00532141379,0.50553426437,0.25542783908,1.02171136782,0.01596424138,0.31928480460,0.03724989655,1.09621114943,0.54810557471,0.69850754023,1.17056032184,1000795.475341796875000,4001.876159629216545,0.000
1KME7038N10445,"13","12","25","8","0","1","1",1KME7038N10445,11.54177437040,"0,17226533333",0.17226533333,83.01318266670,0.00000000000,3.96210162963,3.10077525926,14.64254948150,0.17226533333,4.82342814815,4.65116281481,9.81912148148,4.82342814815,8.16145481481,14.66400533330,1000796.407226562500000,4001.877416489333882,0.000
1KME7038N10446,"20","19","39","11","0","1","1",1KME7038N10446,15.86993975930,"0,23686483333",0.23686483333,114.14312616700,0.00000000000,5.44788974074,4.26356598148,20.13350553700,0.23686483333,6.63221370370,6.39534887037,13.50129203700,6.63221370370,11.22200037040,20.16300733330,1000797.314453124883585,4001.878623742844866,0.000
1KME7038N10447,"0","0","0","0","0","1","1",1KME7038N10447,0.00000000000,"0",0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1000798.249755859375000,4001.879887769218385,0.000
1KME7038N10448,"0","0","0","0","0","1","1",1KME7038N10448,0.00000000000,"0",0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1000799.159179687500000,4001.881101740573740,0.000
1KME7038N10449,"3","3","6","1","0","1","1",1KME7038N10449,0.00000000000,"0",0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1000800.091796875000000,4001.882358752979144,0.000
1KME7038N10450,"0","0","0","0","0","1","1",1KME7038N10450,0.00000000000,"0",0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1000800.960937500000000,4001.883487423658153,0.000
